ID,CustomerID,Product_Category,Purchase_Date,Price,Quantity,Product_Description,Country,Phone_Number,Email
4190,CUST_4190,Electornics,2024-06-08,427.09,13.0,Cold response society rich.,usa,(234)286-2659,xallen@example.net
4191,CUST_4191,Books,28/05/2024,322.63,17.0,Treatment media institution community sign company.,usa,598464 4194x85048,yhines@example.net
4192,CUST_4192,Electornics,25/01/2025,169.75,4.0,Similar prove program weight.,Canada,860-355-5963,charles25@example.org
4193,CUST_4193,Electornics,Oct 08 2024,112.5,12.0,"Spring, material, spring, summer. - son",CAN,489-398-3670,jason53@example.org
4194,CUST_4194,Electronics,2024-12-15,156.75,14.0,Manager full us skill project cell.,United Kingdom,8055774018,adamskaren@example.org
4195,CUST_4195,Furniture,22/05/2024,460.82,13.0,Design fast door process huge wide bank.,Canada,785.745.5589x680,james11@example.net
4196,CUST_4196,Clothing,Dec 25 2024,472.77,1.0,Bar reality cause job weight.,UK,640.635.2921x6478,sbrownexample.com.
4197,CUST_4197,Grocery,May 18 2024,367.18,6.0,PER SEND SEAT LETTER.,UK,583495 1062,ioneal@example.com
4198,CUST_4198,Electronics,2024-12-03,457.07,1.0,"Stage, recent, drug, network. - up",United Kingdom,667.720.6718x0195,brian56@example.com
4199,,Grocery,2024-06-27,470.24,,Hotel factor movie perform.,United Kingdom,001 533 400 1943x259,millermartinexample.com.
4200,CUST_4200,Grocery,2024-04-29,359.2,19.0,Treatment pick new eat approach hear.,UK,508.520.3933,rjohnson@example.com
4201,CUST_4201,Grocery,2025-01-01,371.81,9.0,Situation lay arrive seven serious follow.,United Kingdom,001-664-938-8855x05006,andersonfrank@example.org
4202,CUST_4202,Grocery,Sep 18 2024,367.9,18.0,Maintain road capital note.,UK,(770)614-9001,jrodriguez@example.com
4203,CUST_4203,nan,Apr 22 2024,145.99,13.0,"WEST, ENERGY, AROUND. - REASON",UK,001-560-476-8856x0817,mercadoanna@example.net
4204,CUST_4204,nan,Apr 07 2024,27.47,,Value rich ball.,UK,+1 220 859 0577x33708,angela35@example.com
4205,CUST_4205,Furniture,May 30 2024,90.5,7.0,Yeah radio season son first.,Usa,443.800.4361x023,jdavis@example.net
4206,CUST_4206,Books,2024-08-08,271.45,,This movie fall.,Canada,001-234-762-8309,jasmine08@example.com
4207,CUST_4207,nan,03/01/2025,210.48,2.0,Win play main place.,Canada,508780 4161x17337,wsalazar@example.com
4208,CUST_4208,Sports,2024-04-20,210.58,,Do three federal lawyer.,UK,001-911-650-2842,patricia52@example.org
4209,CUST_4209,Electronics,05/08/2024,196.09,1.0,"One, herself, out. - key",Usa,665.943.8194,colealexandra@example.org
4210,CUST_4210,Books,2025-02-10,60.37,14.0,When energy huge stay thus member.,CAN,660-391-1391x566,pcummings@example.org
4211,CUST_4211,nan,Feb 26 2024,305.31,15.0,Class hand third life south operation tax.,Usa,001-769-399-2051x637,larsonpamela@example.com
4212,,Books,Aug 17 2024,332.05,12.0,Win traditional stand success enough.,CAN,001-691-707-8005x061,esteskatherine@example.com
4213,CUST_4213,Books,Aug 12 2024,107.73,19.0,Born vote the win consider population.,Usa,(637)291-4529x386,nhowardexample.net.
4214,CUST_4214,Electronics,Dec 05 2024,308.31,7.0,NEED BAR MARKET LAUGH AVOID.,UK,(829)388-2903x872,prattbrianexample.org.
4215,CUST_4215,Electornics,Jul 21 2024,211.95,16.0,Personal child lead return.,CAN,385-391-2081x1688,heathersantos@example.net
4216,CUST_4216,Electornics,2024-08-19,484.25,13.0,Mission job not note skill.,UK,001 928 317 6997x115,nelsonwilliamexample.net.
4217,CUST_4217,Grocery,Apr 03 2024,415.39,,Kitchen born how board.,UK,365.636.4122,tracylewis@example.com
4218,CUST_4218,Electronics,2025-02-20,238.42,,Appear at test outside need drug.,USA,8535689028,sevans@example.org
4219,CUST_4219,Sports,2024-07-26,193.59,13.0,American senior anything quite.,USA,562.397.5631,michael33@example.net
4220,CUST_4220,Clothing,Jun 21 2024,445.7,8.0,Modern idea four data thank watch.,Usa,7393704856,vincentedwards@example.net
4221,CUST_4221,nan,May 12 2024,130.5,17.0,"Produce, small, class, ball, thought, capital. - check",CAN,495.448.2002x72439,crystal56@example.net
4222,CUST_4222,Grocery,2024-05-16,261.81,16.0,Over head agent thing.,United Kingdom,288888 0927x170,grantamy@example.org
4223,CUST_4223,Sports,Sep 21 2024,45.59,2.0,Five throughout bring.,UK,(298)573-8567,greengary@example.net
4224,CUST_4224,Furniture,2024-05-19,-199.99,8.0,"Break, sort, cost. - real",CAN,313.761.4646,kimdarren@example.com
4225,CUST_4225,Electronics,Oct 28 2024,141.34,6.0,Police democratic buy.,UK,931.633.5438,leonardwhitney@example.org
4226,CUST_4226,Clothing,2024-10-27,363.27,14.0,Million that few number through.,United Kingdom,+1 654 402 6195,ysimmonsexample.org.
4227,CUST_4227,Electronics,2024-08-21,464.83,4.0,Thousand ball history television.,usa,997.552.4737x13628,vgonzales@example.org
4228,CUST_4228,nan,2024-09-27,454.33,14.0,During why course truth someone.,UK,460.990.3601x4032,bondjustin@example.org
4229,CUST_4229,Books,30/09/2024,28.25,2.0,Especially phone people generation life particular.,UK,001-381-484-1855x41371,sharonbell@example.org
4230,CUST_4230,Sports,Feb 01 2025,182.46,17.0,Ground ground catch half thus practice.,UK,823 266 4341x90015,charlene01@example.org
4231,CUST_4231,Electronics,Feb 26 2024,418.57,17.0,Else drop grow ok eight.,UK,001-638-716-4315x2154,walkerbenjamin@example.net
4232,CUST_4232,nan,Oct 09 2024,375.28,5.0,"Blue, nation, present, sit, available. - travel",USA,424-315-3684x231,shannonburkeexample.net.
4233,CUST_4233,Sports,04/12/2024,100.73,1.0,"Any, enter, election. - property",Canada,+1-497-892-2054x3630,lambertnicole@example.com
4234,CUST_4234,Electornics,2024-03-07,58.85,4.0,Television certainly movie tonight.,United Kingdom,634825 3015,masongarrett@example.com
4235,CUST_4235,nan,2024-06-01,207.23,9.0,"Success, worker, set, young, marriage. - rich",Usa,9556972019,espinozaandrew@example.net
4236,CUST_4236,nan,Sep 23 2024,289.78,13.0,"Reveal, rock, our, radio, growth. - participant",United Kingdom,701-653-8492,millschristopher@example.com
4237,CUST_4237,Electornics,2024-03-20,283.83,19.0,What car those decide even.,CAN,001-325-677-7088x35336,john63@example.net
4238,CUST_4238,nan,01/07/2024,396.1,3.0,Friend page phone.,Canada,+1-582-290-5946x311,alisha59example.com.
4239,CUST_4239,Furniture,2024-03-14,407.43,2.0,"Lay, clear, decide, however, left, dinner. - focus",UK,001-830-360-0193x6064,james61@example.com
4240,CUST_4240,Electronics,27/12/2024,218.62,18.0,Team likely require environmental quite child.,United Kingdom,(877)570-2027x6772,powellmichael@example.net
4241,CUST_4241,Electronics,2024-05-22,277.33,,Truth teach strong end laugh.,Canada,(860)464-8240x38552,williamjonesexample.com.
4242,CUST_4242,Furniture,2024-11-11,400.42,4.0,Call fire because born.,Usa,750-243-3695x72375,huberanita@example.net
4243,CUST_4243,nan,2024-12-04,383.71,8.0,Game by theory finally but.,CAN,292-699-9103x63589,paulbutler@example.net
4244,CUST_4244,Electornics,2024-06-16,258.3,4.0,Big same world kind.,UK,212-685-3215,jennifer06@example.com
4245,CUST_4245,Furniture,2024-06-23,450.74,18.0,"EYE, NEWS, FINANCIAL. - USUALLY",United Kingdom,245690 4888x15866,williamseugene@example.net
4246,CUST_4246,Electronics,2024-09-19,316.71,9.0,Own onto daughter successful no spring.,Usa,+1-305-326-2534x60195,brandi76@example.net
4247,CUST_4247,Clothing,14/12/2024,415.06,,"Party, art, send, success, list. - let",USA,339609 2121,rsanchezexample.net.
4248,CUST_4248,Electornics,20/01/2025,137.63,,Recognize of everybody build stop senior.,Canada,504.910.0278x10880,georgecalderonexample.com.
4249,CUST_4249,Books,Oct 22 2024,65.95,14.0,"Effect, beat, detail. - industry",CAN,291.396.3317x10223,richardwright@example.org
4250,,Grocery,12/02/2025,20.1,9.0,Name board develop drug admit.,CAN,(243)851-2259,kennethward@example.com
4251,CUST_4251,Electornics,2024-05-09,346.41,9.0,Brother gun hear likely.,CAN,899.200.4751x646,melissa65@example.org
4252,CUST_4252,Furniture,Apr 10 2024,353.19,9.0,President available thank positive.,Canada,243.844.2644x24586,shanebrewer@example.org
4253,CUST_4253,Clothing,2024-07-15,99.59,2.0,Artist site out at the right.,United Kingdom,834224 0169,brendacastro@example.org
4254,CUST_4254,Sports,May 26 2024,436.62,6.0,Simple ready single time money floor.,Canada,253-893-5712x6893,janicegreene@example.com
4255,,Electornics,05/03/2024,180.73,14.0,Build he support eat new.,CAN,+1-748-821-6837x8700,stephen65@example.org
4256,CUST_4256,Furniture,2024-11-21,300.66,6.0,Beautiful item never apply should word.,CAN,205.925.1840,ruthmahoney@example.net
4257,,Sports,2024-09-14,294.37,5.0,Meeting him herself nature may.,United Kingdom,(871)300-4439,eric69@example.org
4258,CUST_4258,Sports,01/10/2024,344.88,19.0,Easy couple against pass certainly investment.,United Kingdom,987 439 9747,jonescharlesexample.net.
4259,CUST_4259,nan,20/01/2025,92.13,17.0,Successful change upon.,USA,519-400-6096x42147,patrick12@example.net
4260,,Clothing,2024-08-15,466.15,14.0,Set life per.,CAN,558276 2677x2934,jjones@example.net
4261,CUST_4261,Electronics,Oct 12 2024,99999.99,16.0,Room I brother lay support.,usa,732-406-8206x06952,alexgutierrez@example.com
4262,CUST_4262,Grocery,Apr 30 2024,67.16,2.0,Amount maybe goal hit.,USA,695.387.3085x2861,josephwhite@example.net
4263,CUST_4263,Furniture,2024-04-29,424.71,13.0,Cultural rock east keep.,USA,614-513-7797x9684,maciasjoshua@example.com
4264,CUST_4264,Grocery,06/10/2024,28.87,1.0,Purpose lawyer large.,CAN,249.820.2270x4557,murphycarolyn@example.net
4265,CUST_4265,Electornics,2024-11-16,279.13,17.0,"Nature, concern, plant, wish, large. - street",United Kingdom,8417189610,kimberlypowell@example.net
4266,CUST_4266,Sports,Oct 16 2024,297.56,10.0,ENTIRE SEEM EYE AMONG.,usa,+1-754-855-7189x356,tina02@example.net
4267,CUST_4267,Sports,2024-08-10,283.73,12.0,Series debate usually age stay hit.,usa,+1-392-946-1613x018,fitzgeraldlindaexample.com.
4268,CUST_4268,Books,05/12/2024,455.98,16.0,Military none picture rather particular.,United Kingdom,504640 7007,martinchristopher@example.net
4269,CUST_4269,Furniture,Jun 02 2024,278.96,4.0,"Blood, receive, develop, work, conference. - firm",USA,001-672-665-8340x0964,stanleytammyexample.com.
4270,CUST_4270,Clothing,25/04/2024,404.73,2.0,To though cold main will.,UK,001 790 509 8192x7830,rodgerssamantha@example.net
4271,CUST_4271,Electornics,2024-12-23,83.16,17.0,Ok agent prepare chair raise.,USA,999-842-7268x4026,kathyfarrell@example.com
4272,CUST_4272,nan,Feb 28 2024,364.91,7.0,Fast man fly environment message drive.,Canada,5523830454,christophernorris@example.org
4273,,Sports,Aug 08 2024,82.18,13.0,Learn stand join.,United Kingdom,+1 917 817 3573x18591,josechambers@example.com
4274,CUST_4274,Books,25/08/2024,291.02,11.0,Time series chair usually make.,UK,225.521.9008,rjones@example.com
4275,CUST_4275,Books,2025-01-14,499.45,10.0,"Brother, force, organization. - return",CAN,001 387 903 5892,alex67@example.net
4276,CUST_4276,Electornics,Apr 18 2024,10.8,5.0,Stay now chance.,UK,(550)899-7227x310,christopherhayes@example.org
4277,CUST_4277,Sports,03/11/2024,396.36,1.0,Range capital bit.,United Kingdom,227-498-2313,frances69@example.org
4278,CUST_4278,Clothing,Dec 18 2024,400.58,3.0,Above able debate why give.,Canada,606-750-4065x6522,deannamatthews@example.com
4279,CUST_4279,Sports,15/07/2024,451.57,10.0,Population he thousand start decide make.,United Kingdom,252.525.8494,kennedykevin@example.com
4280,CUST_4280,Clothing,2024-04-11,-199.99,9.0,"Son, return, everything, total. - style",Usa,516-975-6180x2243,tracy22@example.net
4281,CUST_4281,nan,2024-09-14,66.15,10.0,Use fight business.,usa,353.420.2854x0067,nina36@example.com
4282,CUST_4282,Electornics,2024-06-06,447.89,17.0,Use evening should card maintain show.,CAN,524414 4241x491,tylerhenson@example.org
4283,CUST_4283,Clothing,2024-11-18,196.32,9.0,PICK MACHINE SUCCESSFUL.,United Kingdom,324-502-1949,jessicaali@example.com
4284,CUST_4284,nan,Dec 20 2024,250.61,16.0,Nature effort probably box talk.,United Kingdom,8324925517,angelakirk@example.com
4285,CUST_4285,Electornics,2024-06-20,190.53,1.0,Personal address someone.,CAN,537 832 8219x6007,randallreese@example.org
4286,CUST_4286,Clothing,24/12/2024,282.51,17.0,Show traditional a friend.,USA,238-574-7093,samanthavargas@example.com
4287,CUST_4287,Sports,2024-11-10,389.46,10.0,TV AMOUNT BREAK MILLION EAT RELIGIOUS.,UK,+1 507 266 2967,wallsana@example.net
4288,CUST_4288,Clothing,Jan 19 2025,268.64,6.0,Force recent whatever hundred.,CAN,220-368-6905x9208,danielhart@example.net
4289,CUST_4289,Electronics,Jun 07 2024,174.32,1.0,Whether understand court.,CAN,436-325-8681x4304,conwayann@example.com
4290,CUST_4290,Electornics,2024-07-05,315.97,18.0,"FATHER, FEELING, COUPLE. - ALONG",usa,3507553337,cynthia28@example.net
4291,CUST_4291,Clothing,Aug 06 2024,355.42,7.0,Want drop while.,Usa,448 342 0385x11748,cassandra97@example.net
4292,CUST_4292,Furniture,14/11/2024,305.67,1.0,Soldier unit finally care discuss range.,usa,001 790 665 0038x60034,cynthia99@example.org
4293,CUST_4293,nan,2024-12-06,379.67,10.0,"Theory, dog, edge. - through",usa,4754770216,bradybrandon@example.net
4294,CUST_4294,Electronics,Dec 13 2024,331.49,4.0,Ahead before find pretty he remember.,United Kingdom,274762 2296x672,kellymoore@example.net
4295,CUST_4295,nan,Sep 07 2024,399.53,10.0,"War, program, eat, deep, join. - power",USA,769.896.4331x2667,jimmy74@example.net
4296,CUST_4296,nan,Feb 09 2025,113.07,11.0,New third provide well education.,USA,926-431-4266,nathaniel94@example.org
4297,CUST_4297,Furniture,15/05/2024,295.35,19.0,Behind small sport wait allow type.,CAN,+1-844-725-1055x6466,wheelermelissa@example.org
4298,CUST_4298,Electornics,2025-02-02,486.13,4.0,"Memory, industry, Congress, just. - house",Canada,313-522-9927x667,hernandezbrian@example.net
4299,CUST_4299,Sports,30/12/2024,72.04,18.0,"Change, impact, dream, yet. - development",Usa,915 608 5473x2635,harrischristopherexample.org.
4300,CUST_4300,Books,2024-11-19,215.79,14.0,Serve east claim.,Canada,448.571.1342x03437,jonathanallen@example.net
4301,CUST_4301,Electornics,2024-08-11,330.42,15.0,"These, member, my, dinner. - according",Canada,+1 394 609 8351x3533,roberthunter@example.net
4302,CUST_4302,Grocery,Jan 10 2025,282.59,10.0,Wife to behind occur.,USA,585-965-1426x1178,brenda01@example.org
4303,CUST_4303,Sports,26/06/2024,23.01,,Box situation no heart.,USA,932.366.5115x636,john06@example.net
4304,CUST_4304,Books,18/06/2024,97.45,18.0,Fund dinner town box later modern.,UK,(775)864-1813x3080,christine57@example.org
4305,CUST_4305,Sports,Nov 30 2024,120.07,11.0,Threat let manage rather listen.,United Kingdom,001-273-395-7764x71201,daniel57@example.com
4306,CUST_4306,Furniture,Jun 30 2024,257.05,10.0,Mention soldier so establish with.,UK,(456)487-8989x8712,alicia25example.org.
4307,CUST_4307,Sports,2024-05-04,64.05,11.0,Data operation ability.,UK,(834)236-7335,cobbpamela@example.org
4308,CUST_4308,Grocery,20/01/2025,295.3,17.0,SCHOOL MILLION UNDERSTAND SCHOOL AMERICAN.,USA,654.497.6486,mking@example.net
4309,CUST_4309,Grocery,Oct 15 2024,271.08,6.0,Apply any hair laugh focus.,Canada,767.840.3566x435,kcraig@example.net
4310,CUST_4310,Electronics,2024-11-07,91.56,15.0,Century movement product rule.,Usa,685 784 3813x9711,daniel06@example.net
4311,CUST_4311,nan,10/09/2024,130.84,12.0,Stock receive husband.,UK,595.987.9516x54093,potterjennifer@example.net
4312,CUST_4312,Books,20/01/2025,374.42,,Ok produce near the tend everybody.,usa,714.302.7166x952,zmyers@example.net
4313,CUST_4313,Furniture,26/11/2024,399.84,17.0,Husband air surface small hand.,Canada,822 598 5200,hfisher@example.com
4314,CUST_4314,Grocery,2025-01-22,269.48,16.0,"Case, level, difficult, green, himself. - my",usa,+1-503-652-1821x2055,wallacetina@example.net
4315,,Sports,03/02/2025,222.12,14.0,"Vote, authority, nature, exist. - soon",United Kingdom,(916)552-8374x89030,xalvarezexample.org.
4316,CUST_4316,nan,2024-05-20,339.02,16.0,Lead central edge.,United Kingdom,411.373.2495x9935,heatherbutler@example.com
4317,CUST_4317,Electronics,Dec 25 2024,481.54,,Middle bill practice suggest.,Usa,782.513.9989x470,matthew63@example.org
4318,CUST_4318,Grocery,2024-12-23,436.02,12.0,Building see wide.,United Kingdom,+1-331-399-1754x1003,vickie71@example.net
4319,CUST_4319,Grocery,Jul 16 2024,28.17,18.0,"Attorney, loss, protect, song. - sign",usa,505825 3471x611,maciasstephanie@example.net
4320,CUST_4320,Electornics,2024-10-30,145.72,15.0,"Resource, century, require, present. - against",United Kingdom,782829 9785,tammy83@example.com
4321,CUST_4321,Books,2025-02-20,451.69,15.0,Him notice husband enjoy.,Usa,+1-256-275-1222x54634,sotomonica@example.org
4322,CUST_4322,Furniture,2024-05-12,164.45,1.0,Nor near fly soldier.,USA,549.499.1093x1076,shepardalicia@example.org
4323,CUST_4323,nan,29/11/2024,69.32,7.0,Population under threat yourself report a.,United Kingdom,989.534.9418,benjamin10@example.org
4324,CUST_4324,Electornics,05/09/2024,368.09,6.0,"End, catch, maybe. - popular",Usa,557360 8959x72722,katherinesmith@example.com
4325,CUST_4325,Clothing,Apr 16 2024,328.15,14.0,Else parent range.,CAN,2847251268,mary59@example.net
4326,CUST_4326,Clothing,2024-05-06,14.74,4.0,Join national bit.,Canada,001-876-759-5778x885,bbarnettexample.net.
4327,CUST_4327,Furniture,2024-06-27,411.42,10.0,Stay political worry indeed.,USA,+1-378-939-0314,gibsonregina@example.net
4328,CUST_4328,Grocery,01/06/2024,31.58,15.0,Of fast voice size class.,USA,597304 7764x56645,millsmiranda@example.net
4329,CUST_4329,Sports,2024-12-08,421.35,9.0,Daughter ball here.,usa,712485 5201x1059,william79@example.net
4330,CUST_4330,Grocery,Oct 25 2024,102.21,17.0,President Mrs family peace strategy.,Canada,+1-911-878-0506x65660,hrowland@example.net
4331,CUST_4331,Grocery,19/06/2024,86.24,14.0,Here have traditional pressure.,Canada,659-523-6884,stephanie36example.net.
4332,CUST_4332,Books,May 29 2024,128.46,9.0,Energy opportunity listen city huge.,CAN,689.692.6528x43158,imarsh@example.net
4333,CUST_4333,Grocery,03/12/2024,104.1,,Court each contain.,Canada,(940)985-2950x62759,alyssa18@example.org
4334,,Sports,21/11/2024,70.09,9.0,My network house theory sense.,Usa,+1 962 908 7113x2337,samuelstephens@example.org
4335,CUST_4335,Grocery,Sep 19 2024,211.55,6.0,Determine effort attorney idea talk general.,UK,625953 7780,johnkelley@example.org
4336,CUST_4336,Furniture,Jan 06 2025,462.46,17.0,Song six different how.,UK,2223082544,stephen37@example.net
4337,CUST_4337,Electronics,Feb 03 2025,306.58,3.0,Common compare loss check.,United Kingdom,001 432 352 4494,andersonarthur@example.com
4338,,Electronics,Jan 11 2025,462.49,10.0,Establish his capital spend upon.,Usa,3985716969,hannahbaker@example.org
4339,CUST_4339,Clothing,Jan 18 2025,350.26,2.0,"Nearly, middle, manage. - anyone",Canada,222.514.0010x4443,michellejordan@example.net
4340,CUST_4340,Books,18/08/2024,273.08,,Smile you medical teach these start.,usa,310.576.6677x564,charlesbrittany@example.org
4341,CUST_4341,Grocery,12/09/2024,88.24,9.0,Board although nation focus most will.,UK,273.248.3203x665,davisbryan@example.net
4342,CUST_4342,Electornics,Aug 09 2024,43.93,15.0,Table pattern appear.,Canada,001-237-283-2158x48639,nataliecarter@example.org
