citizenid,name,birthdate,nationality,address,votingstatus,passportnumber,taxid,maritalstatus,criminalrecord,educationlevel,income,immigrationyear
CIT_5441,Monica Santiago,1998-02-23,France,"1458 Harris Trail, Alanland, UT 78821,",Registered,UNKNOWN,TAX-441-35,UNKNOWN,None,Masters,137458.58,
CIT_5442,Shelby Townsend,1998-10-15,France,"639 Lori Plains, North Paulshire, WI 62521",Registered,I30912148,TAX-442-67,Single,Pending,Masters,119257.41,
CIT_5443,Jacob Schneider,2003-07-04,United States,"37023 Lisa Locks Suite 718, Ronaldstad, AK 45180,",Registered,828870102,TAX-443-55,UNKNOWN,None,PhD,107322.99,
CIT_5444,Bobby Powell,1967-01-22,France,"29114 Vang Lake, Lauratown, VI 88151,",Registered,UNKNOWN,TAX-444-25,Single,Pending,Doctorate,83161.4,1961.0
CIT_5445,Thomas Montgomery,1952-12-18,France,"941 John Fields Suite 518, East Matthew, OH 72778",Registered,T07665910,TAX-445-79,Single,None,Doctorate,139556.24,
CIT_5446,Eric Yang,1953-01-13,France,"70640 Shelton Streetation, Kylemouth, MN 12169,",Not Registered,Y52365720,TAX-446-49,UNKNOWN,None,High School,132489.55,
CIT_5447,Michelle Perez Dds,1964-05-18,France,"442 Johnson Drive, Jessicaland, TN 91858",Not Registered,A22379017,TAX-447-03,UNKNOWN,Pending,Masters,143869.16,2020.0
CIT_5448,Christina Hall,1999-12-07,United States,"82449 Alexander Lights Apt. 587, East Melissa, PW 92202,",Registered,707239596,TAX-448-57,Single,None,High School,84034.44,
CIT_5449,Colleen Bauer,1943-07-12,India,"84483 Davidson Skyway Suite 130, Castroview, NC 59580",Not Registered,S79980806,TAX-449-89,Divorced,None,High School,123490.57,
CIT_5450,Paula Williamson,1946-09-27,United States,"57538 Tiffany Coves Apt. 930, East Julia, IN 97514,",Registered,H44434551,TAX-450-13,Divorced,None,Bachelors,114576.23,
CIT_5451,Shawn Carroll,1935-12-06,United States,"3759 Wells Hills Apt. 879, New Michaelbury, MN 61847",Registered,UNKNOWN,TAX-451-10,Widowed,Yes,PhD,95492.61,
CIT_5452,Kevin Jenkins,1992-12-29,India,"5297 Kristina Flats Apt. 690, South Kyleshire, MN 78909",Registered,UNKNOWN,TAX-452-33,Widowed,None,High School,141207.1,
CIT_5453,Donald Mcguire,1952-11-27,India,"135 Jonathan Way, Ericton, DE 60721",Registered,UNKNOWN,UNKNOWN,Single,Yes,PhD,114702.29,
CIT_5454,Alan Jenkins,1985-12-30,France,"7251 Riggs Common, Chadside, SC 31832",Not Registered,484508909,TAX-454-02,Divorced,None,Masters,91397.66,
CIT_5455,Samantha Santos,1977-02-13,United States,"1821 Mcdonald Green, South Daisymouth, OK 63749",Registered,313929045,TAX-455-61,Divorced,None,Doctorate,69622.02,
CIT_5456,Timothy Sheppard Md,1944-05-24,India,"376 Amanda Road, Paulabury, MN 38241,",Not Registered,UNKNOWN,TAX-456-26,Single,Pending,High School,66153.64,
CIT_5457,Patrick Padilla,1936-02-05,United States,"69869 Johnson Views Suite 823, Port Tylerstad, PW 93237",Registered,UNKNOWN,TAX-457-18,Divorced,Pending,High School,16781.85,
CIT_5458,James Kennedy,1965-01-13,France,"9942 Anna Prairie, Justinfurt, SC 54585",Registered,399068326,TAX-458-24,Single,None,High School,90545.23,2002.0
CIT_5459,Michael Short,1949-08-03,United States,"272 Chang Drives, Port Cynthiaborough, KS 43428",Registered,G64342441,TAX-459-17,Widowed,None,High School,48354.41,
CIT_5460,Veronica Phillips,1994-10-03,United States,"780 Bell Corner, Walterschester, WY 83321",Not Registered,048837033,TAX-460-55,Widowed,None,Masters,126049.95,
CIT_5461,Nicholas Thompson,1983-10-05,India,"USNS Flores, FPO AE 32571",Registered,Z51585647,TAX-461-97,Married,None,PhD,24899.16,
CIT_5462,Pamela Sims,1990-10-15,United States,"518 Daniel Drive Apt. 928, Benjaminland, DE 33573,",Not Registered,UNKNOWN,TAX-462-06,UNKNOWN,None,Bachelors,119797.23,
CIT_5463,Katelyn Freeman,1966-06-14,France,"8247 Young Fort Suite 392, North Jason, MS 22291",Not Registered,385638818,UNKNOWN,UNKNOWN,None,Bachelors,77141.58,
CIT_5464,Stacey Holloway,1977-09-03,France,"0595 Anthony Isle Apt. 765, Bushside, OH 98659,",Registered,473617493,TAX-464-16,Widowed,Yes,High School,146231.47,1954.0
CIT_5465,Felicia Garrison,1945-05-23,India,"9322 Wendy Manor, South Seanstad, AS 39725",Registered,Y79484039,TAX-465-40,Single,Yes,High School,80436.83,
CIT_5466,Latoya Chen,1946-12-25,India,"82822 Kemp Hollow Suite 191, Peterborough, AL 16088",Registered,236052308,TAX-466-71,Divorced,None,Masters,21104.77,
CIT_5467,Mark Howard,1939-12-14,India,"04501 Perkins Plaza Apt. 078, Port Wendyside, FL 86846,",Not Registered,842458730,TAX-467-60,Single,None,PhD,12060.2,
CIT_5468,Antonio Miller,1990-08-20,France,"8927 Clark Drive, Bennettburgh, ND 70401",Not Registered,C52401652,TAX-468-89,Widowed,Yes,Masters,106568.39,
CIT_5469,Ronnie Osborne,1966-03-31,France,"1295 Jimmy Shoals, South Ashley, NC 04147",Not Registered,W66897360,TAX-469-34,Married,Pending,Doctorate,60629.2,
CIT_5470,Andrea Gonzalez,1976-10-06,India,"USS Foster, FPO AA 57375",Registered,UNKNOWN,TAX-470-70,Single,None,Doctorate,12131.77,2015.0
CIT_5471,Jason Castro,1994-12-02,India,"95710 Hernandez Brook Suite 978, West Ericland, NM 85143",Registered,110355324,TAX-471-68,UNKNOWN,Pending,PhD,144681.42,
CIT_5472,Teresa Chavez,1945-02-20,United States,"2728 Yang Crescent, East Andreaview, IN 11098",Registered,499941425,UNKNOWN,UNKNOWN,Pending,High School,41443.81,
CIT_5473,Adam Hart,1989-11-28,India,"397 Conner Ford Suite 403, North Chad, RI 42699",Not Registered,553658666,UNKNOWN,Divorced,None,Masters,130479.87,1974.0
CIT_5474,Christopher Griffin Ii,1995-03-02,France,"8817 Kimberly Rapids Apt. 387, Lake Billy, FM 97530",Registered,452567679,TAX-474-10,Divorced,Yes,Bachelors,83048.69,
CIT_5475,Tracy Harding,1949-05-17,France,"379 Adams Ford, Lisafort, IN 61251",Not Registered,L93841802,TAX-475-12,UNKNOWN,None,Bachelors,135921.48,1953.0
CIT_5476,Teresa Ingram,2003-01-01,United States,"56806 Bell Common Apt. 104, New Reginachester, IA 95911",Registered,UNKNOWN,TAX-476-78,Single,Pending,PhD,147518.28,
CIT_5477,Kimberly Reed,1964-04-03,France,"04677 Higgins Divide Apt. 818, Johnsonport, NH 30168",Registered,K43182804,TAX-477-43,Single,Yes,High School,146567.75,
CIT_5478,Valerie Stanton,1965-10-12,United States,"130 Jeffrey Groves, Johnsstad, KS 69011",Not Registered,UNKNOWN,TAX-478-54,Single,None,Bachelors,126037.55,
CIT_093,Erica Delgado,1993-06-11,United States,"10403 Larry Corner, East Kristin, UT 68571",Registered,UNKNOWN,TAX-479-61,Single,Yes,Masters,71144.62,
CIT_5480,Lori Burke,2001-02-24,France,"74718 Acosta Drive, West Brittany, NE 15949",Registered,S55239015,UNKNOWN,Married,Pending,Doctorate,22601.67,
CIT_5481,Aaron Burgess,1961-08-28,United States,"69431 Stephen Forge Apt. 242, East Janiceville, CT 00874",Not Registered,UNKNOWN,TAX-481-73,Married,None,High School,60937.19,
CIT_5482,Kelly Herman Dds,1960-02-13,France,"3215 Mitchell Springs, North Adamburgh, MD 93977",Not Registered,595352718,TAX-482-55,Widowed,Pending,Doctorate,63310.67,
CIT_5483,Vanessa Johnson,2003-04-12,United States,"26396 Guerrero Turnpike, South Kellyberg, VI 86202",Registered,238880973,TAX-483-29,Widowed,None,Masters,30665.16,
CIT_5484,Michael Jordan,1949-01-06,India,"4891 Collins Landing, Stewartside, VI 60025",Registered,UNKNOWN,TAX-484-59,Single,Pending,High School,56121.43,
CIT_5485,Michael Walsh,1972-01-01,France,"8961 Lauren Estate, Bethville, CA 58387,",Not Registered,376315242,TAX-485-14,Widowed,None,Bachelors,44415.04,
CIT_5486,Christian Morgan,1999-03-14,United States,"81190 William Rapid, Kyleton, MI 46796",Not Registered,359362972,TAX-486-47,Married,Pending,High School,122759.01,
CIT_5487,Michelle Mccullough,1981-12-19,India,"Unit 8530 Box 0891, DPO AE 09806",Registered,P82839289,TAX-487-00,Single,Pending,Bachelors,50587.75,1979.0
CIT_5488,Amy Fisher,1993-10-11,France,"947 Donna Drive Apt. 492, Deborahmouth, LA 64116,",Registered,UNKNOWN,TAX-488-83,UNKNOWN,None,PhD,72748.64,
CIT_5489,Linda Ray,1959-03-06,United States,"869 Wilson Mall Apt. 337, Sotochester, WA 14747,",Registered,451514297,TAX-489-18,Single,None,High School,59491.51,
CIT_5490,Jennifer Nelson,2003-01-19,France,"610 Stephanie Field Suite 843, Floresstad, TX 59883",Not Registered,UNKNOWN,TAX-490-49,Single,Pending,Bachelors,142142.63,
CIT_5491,Bobby Ward,1991-03-27,India,"30002 Craig Freeway, South Anthonybury, IA 64649",Registered,566400695,TAX-491-99,Single,None,High School,127027.1,
CIT_5492,Andrea Gaines,1962-01-11,France,"8362 Kerry Villages, Port Donna, UT 88152",Not Registered,317333463,TAX-492-78,Widowed,None,High School,70741.49,1959.0
CIT_5493,Maria Smith,1983-09-07,United States,"870 Morrison Mission, Johnfurt, NV 19540",Registered,895693225,TAX-493-91,UNKNOWN,Yes,PhD,141993.47,
CIT_5494,Keith Evans,1953-05-01,United States,"Unit 1055 Box 5755, DPO AA 96573,",Registered,R16502340,TAX-494-13,Married,None,Doctorate,86931.91,
CIT_5495,Brenda Silva,1972-10-29,India,"63598 Nguyen Vista Apt. 063, Gateshaven, KS 90208,",Not Registered,387422800,TAX-495-52,Widowed,None,Doctorate,84551.91,
CIT_5496,Edward Lee,1943-03-13,United States,"018 Samantha Circles, Whiteside, MD 28369",Not Registered,742302083,TAX-496-16,Single,Pending,PhD,-59510.0,
CIT_5497,Michael Moore,1946-01-14,India,"Unit 1996 Box 4217, DPO AA 57720",Registered,P75538540,TAX-497-49,Widowed,Pending,Bachelors,77125.54,1994.0
CIT_5498,Brandi Baker,1985-06-12,France,"756 Morton Locks Suite 966, Rodriguezland, DC 23378",Not Registered,I44791613,TAX-498-29,UNKNOWN,Pending,Doctorate,31337.49,
CIT_5499,Robert Bowman,1978-10-01,France,"07346 Hannah Underpass, Lake Richardview, KS 15037",Not Registered,906067770,TAX-499-16,Married,None,PhD,122416.28,2005.0
CIT_5500,Jason May,1966-12-16,France,"556 Johnson Isle, Lake Nicoleland, CO 38572",Registered,A26710852,TAX-500-29,Married,None,PhD,67248.9,2013.0
CIT_5501,Billy Allen,1996-03-15,India,"36286 Murray Key Suite 907, Collinsbury, SD 56738",Registered,UNKNOWN,TAX-501-42,Divorced,Pending,PhD,113622.44,
CIT_5502,Shawn Thompson,1959-07-15,United States,"95180 Jimenez Trail, Port Matthewbury, MH 26717",Registered,UNKNOWN,TAX-502-96,Married,Pending,Bachelors,32786.55,
CIT_5503,Dr. Maria Moss,1934-08-02,United States,"51381 Gray Underpass, Matthewville, HI 28403,",Registered,V14798090,TAX-503-55,Widowed,None,High School,33492.89,
CIT_5504,Cynthia Wang,1957-07-29,India,"451 Smith Court, Anatown, NH 28034",Registered,UNKNOWN,TAX-504-58,Married,None,PhD,62314.97,
CIT_5505,Tara Pitts,2002-01-19,France,"59056 Christine Ramp Suite 038, Woodsmouth, WI 90400",Registered,791216625,TAX-505-76,UNKNOWN,None,PhD,13366.95,
CIT_5506,Lisa Terry,1971-06-06,United States,"571 Ronald Isle Suite 886, Cunninghamfort, OR 21984",Not Registered,879753269,TAX-506-24,Married,Yes,High School,61763.98,
CIT_5507,Jessica Woods,1971-04-07,United States,"PSC 1966, Box 5321, APO AA 57329,",Not Registered,216781751,UNKNOWN,Single,None,Bachelors,142831.35,
CIT_5508,Christina Clark,2002-09-17,India,"5008 Patel Highway, Lake Williamton, AR 74216,",Registered,UNKNOWN,TAX-508-76,Widowed,None,High School,65401.11,
CIT_5509,Lisa Mason,1979-01-17,France,"52413 Jacqueline Drives Apt. 871, Matthewberg, AR 76566",Registered,W79447422,UNKNOWN,Single,Pending,PhD,112124.33,
CIT_5510,Deborah Jackson,1955-12-28,United States,"54656 Frank Lights Suite 275, Taylortown, ME 48118",Registered,462988630,TAX-510-92,Single,None,High School,60034.3,
CIT_5511,Abigail Lutz,1985-05-06,India,"5120 Shannon Shoal, Gomezton, VT 81474",Registered,E55038261,TAX-511-04,Single,None,Bachelors,16594.53,
CIT_5512,Jordan Evans,2006-12-17,United States,"5455 Michael Lane, Joneston, MA 97918",Registered,N94022280,TAX-512-73,Single,None,High School,92278.74,
CIT_5513,Joshua White,1966-07-12,India,"USNV Peters, FPO AA 57195,",Registered,670060259,UNKNOWN,Divorced,Yes,Masters,109295.81,
CIT_5514,Amber Shaffer,1994-06-05,France,"68999 Nicholas Views, North Nicholas, ID 89513,",Registered,497194230,TAX-514-75,Widowed,None,High School,24202.05,1997.0
CIT_5515,Tracy Harvey,1945-07-21,United States,"Unit 4926 Box 8223, DPO AP 53187,",Registered,025536351,TAX-515-68,Widowed,Pending,High School,66478.82,
CIT_5516,Michael Stewart,1982-01-20,United States,"373 Lee Locks, East Keith, NH 28272,",Registered,UNKNOWN,UNKNOWN,UNKNOWN,Yes,Doctorate,106325.59,
CIT_5517,Gabriel Smith,1961-04-22,France,"2147 Day Lock Apt. 044, West Sandraport, MI 96630,",Registered,UNKNOWN,TAX-517-56,Widowed,Yes,PhD,24455.04,1954.0
CIT_5518,Jeffrey Page,1997-12-02,United States,"003 Acosta Coves Suite 160, New Bethfurt, AK 22867,",Registered,221923307,TAX-518-33,Married,None,High School,37601.84,
CIT_5519,Benjamin Brown,1980-03-17,United States,"731 Amanda Prairie, New Russell, WV 74520",Registered,G60931929,TAX-519-06,Single,None,High School,138416.92,
CIT_5520,Bob Williamson,1949-12-12,France,"7324 Swanson Hills, South Jonathantown, RI 72512",Registered,UNKNOWN,TAX-520-04,Widowed,None,Masters,53467.77,
CIT_5521,Robin Lewis,1954-05-03,India,"358 Donna Manor Apt. 528, Port Ronald, FL 74708,",Registered,S40512094,TAX-521-01,Single,Pending,High School,45976.27,
CIT_5522,Karen Clark,1977-07-19,France,"04197 Christopher Roads Suite 113, South Maria, DC 75573",Not Registered,985397336,TAX-522-14,Single,None,Bachelors,21181.04,1999.0
CIT_5523,Jose Smith,1991-08-08,France,"571 Molly Avenue Apt. 472, Maryview, ME 79926",Not Registered,UNKNOWN,TAX-523-64,Married,Yes,Masters,108121.45,2008.0
CIT_5524,Jennifer Sutton,1941-07-29,United States,"6839 Harris Points, Robertberg, MP 76482",Registered,A87920924,TAX-524-25,UNKNOWN,None,PhD,128760.74,
CIT_5525,Wayne Moore,1964-03-05,India,"Unit 4076 Box 9876, DPO AA 24768,",Not Registered,UNKNOWN,TAX-525-13,Single,None,High School,76183.63,1956.0
CIT_5526,Deborah Poole,1987-12-09,India,"966 Bryant Row Suite 219, Mckinneyport, MD 35344",Not Registered,UNKNOWN,TAX-526-26,Single,None,High School,22561.2,
CIT_069,Amanda Dodson,1983-06-01,India,"84308 Phillips Cove, West Toddton, NE 81122,",Registered,UNKNOWN,TAX-527-48,Single,Yes,High School,34575.18,
CIT_5528,David Townsend,1982-01-05,United States,"57364 Robert Rue Suite 468, Santiagoton, MO 21278",Registered,U10637152,TAX-528-85,Widowed,Pending,High School,107469.25,
CIT_5529,Elizabeth Moore,1995-01-08,France,"9945 Curry Coves Apt. 347, Greenmouth, FL 97107,",Registered,P77570551,TAX-529-82,Divorced,None,High School,68922.21,1993.0
CIT_5530,Emily Carroll,2005-05-22,India,"830 Ferguson Plains, Sotoberg, RI 40058",Registered,498281043,TAX-530-13,Widowed,None,High School,63590.67,
CIT_5531,Sarah Robinson,1978-12-10,India,"18951 Jack Extensions, Josephshire, PW 38506",Registered,X75473024,TAX-531-17,Divorced,Pending,High School,59772.86,
CIT_5532,Kathy Phillips,1958-07-17,United States,"6746 Wyatt Mills Suite 420, New Gloria, NE 69387",Not Registered,C79902937,TAX-532-00,Single,None,Doctorate,37594.81,
CIT_5533,Lisa Robinson,1975-06-30,France,"8997 Vincent Lane, East Johnstad, IA 09854",Registered,580072810,TAX-533-33,UNKNOWN,None,High School,39053.09,
CIT_5534,Angela Foster,1954-09-25,India,"16761 Hartman Corners Suite 615, New Michael, ME 45549,",Registered,H62097004,UNKNOWN,Divorced,None,High School,109730.78,
CIT_5535,Mike Walsh,1962-12-07,United States,"15200 Adams Oval Suite 431, South Alan, TX 20521,",Registered,V12252134,TAX-535-17,Married,None,Doctorate,105481.88,
CIT_5536,Susan Rasmussen,2005-03-07,France,"39668 Shannon Prairie, Zacharybury, NC 40292",Registered,A19207139,TAX-536-02,Single,Yes,PhD,72939.02,1960.0
CIT_5537,Amy Matthews,1970-04-11,India,"9724 Tammy Streetream Suite 162, East Ashleyland, OH 49067,",Registered,393030335,UNKNOWN,Divorced,Pending,Bachelors,105865.93,
CIT_5538,Teresa Davis,1978-01-09,France,"PSC 7013, Box 8993, APO AA 18408",Not Registered,046508742,UNKNOWN,Married,None,PhD,93904.62,
CIT_5539,Paul Valentine,1991-07-08,United States,"37817 Gregory Port Apt. 018, Levineton, AR 39286",Registered,E47363171,TAX-539-52,Married,None,High School,12259.71,
CIT_5540,Anne Williams,1960-01-30,India,"PSC 2417, Box 0522, APO AA 87937",Not Registered,381474851,TAX-540-82,UNKNOWN,None,High School,63155.59,
CIT_5541,Lindsey Fuentes,1951-03-24,France,"986 Sanchez Extensions Suite 994, Williamsport, SC 45334",Registered,X36433980,TAX-541-98,Widowed,None,Masters,26706.27,
CIT_5542,Julie Peterson,1978-08-06,United States,"8798 Melissa Isle, Whitetown, AK 69509",Registered,G77658704,TAX-542-67,Widowed,Pending,PhD,66767.37,
CIT_5543,Stephanie Montgomery,1990-12-13,France,"598 William Rapid Suite 489, Port Audrey, KS 29983",Registered,I99795856,TAX-543-81,Single,None,PhD,132391.49,
CIT_5544,Christine Willis,2001-04-22,France,"633 Catherine Grove Apt. 358, New Patrickville, AS 21062",Not Registered,Y92421214,TAX-544-95,Widowed,Yes,Bachelors,133728.94,
CIT_5545,Christopher Figueroa,1985-01-02,France,"647 Smith Squares, Port Nataliebury, ND 99074,",Registered,630797638,TAX-545-99,Married,Yes,Bachelors,78633.17,2015.0
CIT_5546,Daryl Bell,1989-02-08,United States,"7448 Daniel Via, North Daniel, MN 62532",Registered,429527586,TAX-546-82,Widowed,None,High School,51342.95,
CIT_5547,Susan Brown Md,1938-02-21,France,"1744 Sabrina Coves, Huberfort, VI 36435",Registered,O09472340,TAX-547-82,Single,Yes,Bachelors,41408.25,
CIT_5548,Stephanie Salazar Dds,1946-01-01,United States,"USCGC Webb, FPO AP 74856",Registered,032422090,TAX-548-55,Widowed,None,High School,73077.79,
CIT_5549,Mr. Daniel Aguirre,1957-01-31,France,"86647 Shawna Lake Suite 893, North Markborough, NJ 65635",Not Registered,F64920103,TAX-549-81,Single,Pending,Doctorate,76506.59,
CIT_5550,Rebecca Fisher,1978-10-14,India,"1101 Emily Circle, Walshfurt, WV 15524,",Registered,M31530332,TAX-550-77,UNKNOWN,None,PhD,64834.53,
CIT_5551,Michael Bell,1971-08-16,United States,"37771 Bush Circles, Lake Kellyburgh, WI 16655",Registered,H70625376,TAX-551-25,Single,None,Masters,87744.56,
CIT_5552,Dennis Poole,1984-07-03,France,"13574 Sullivan Well, South Caitlin, NM 78699,",Not Registered,J34737698,TAX-552-66,Divorced,None,High School,116339.12,1978.0
CIT_5553,Cassandra Rodgers,1960-11-01,India,"922 Steven Rest, Halltown, WI 95963",Registered,805584222,TAX-553-97,UNKNOWN,None,Masters,112958.79,
CIT_5554,Raymond Aguirre,1951-02-02,United States,"5997 Holden Drive Apt. 676, Richardsonton, WV 00589",Registered,O10305089,TAX-554-73,Single,None,Doctorate,29669.2,
CIT_5555,Thomas Erickson,1947-06-01,United States,"76315 Sherry Streetream, Nicholasport, MH 46606,",Registered,506723276,TAX-555-71,Single,Pending,Doctorate,14886.81,
CIT_5556,Diana Ortega,1997-12-20,United States,"998 Chad Ferry, East Jeffery, LA 83148",Registered,U53357233,TAX-556-57,Widowed,None,Bachelors,77584.4,
CIT_5557,Michelle Chan,1985-01-01,United States,"356 Burton Mission, New Michaelland, OK 38561",Registered,UNKNOWN,UNKNOWN,UNKNOWN,Pending,Bachelors,85653.73,
CIT_5558,Mr. Blake Heath,1989-12-13,United States,"4885 Kathy Forge Apt. 954, Justinmouth, MS 08893,",Registered,327501878,TAX-558-91,Divorced,None,PhD,38987.46,
CIT_5559,Rhonda Mayer,1982-11-13,France,"72203 Brenda River Suite 018, East Rileyfurt, IL 44235",Registered,691533557,TAX-559-82,Married,None,High School,117230.87,2001.0
CIT_5560,Danielle Gordon,1967-05-03,United States,"128 Garcia Radial Apt. 282, Herreraville, UT 59052",Not Registered,UNKNOWN,UNKNOWN,UNKNOWN,None,Masters,137395.04,
CIT_5561,Haley Mcneil,1954-12-06,France,"01224 Justin Trail, Estesburgh, PW 61819",Registered,006157761,TAX-561-47,Divorced,None,Doctorate,59658.21,
CIT_5562,Amy Aguilar,1950-11-03,India,"670 Kevin Point Suite 305, Alexanderville, OR 77135",Not Registered,T09630751,TAX-562-30,Widowed,None,High School,41538.08,
CIT_5563,Brandy Larson,1954-01-31,United States,"8217 May Glens Apt. 321, Josephmouth, MT 99244,",Registered,858570687,UNKNOWN,Divorced,Yes,High School,144121.39,
CIT_5564,Denise Ryan,1962-08-05,United States,"927 Rush Spring Apt. 104, Morrisontown, VI 94729,",Not Registered,594834046,TAX-564-76,Widowed,None,Masters,62259.08,
CIT_5565,Melanie Oliver,2002-09-20,India,"62109 Robinson Brooks Apt. 489, Charlesport, MS 14330",Registered,UNKNOWN,TAX-565-47,Single,Pending,Masters,40921.63,
CIT_5566,Kenneth Flores,1983-08-14,France,"22325 Burke Loop Apt. 719, Heatherview, ND 01800",Registered,458487007,TAX-566-96,Single,None,PhD,94239.77,
CIT_5567,Tina Cook,1935-04-20,France,"689 Brian Plaza Apt. 130, Holderbury, MN 45499",Registered,H31036505,TAX-567-54,Single,Pending,Bachelors,10264.49,
CIT_5568,Mary Gonzalez,1943-02-04,France,"0753 Ross Tunnel Suite 711, Port Ryanfurt, PA 20756",Registered,UNKNOWN,TAX-568-06,UNKNOWN,None,Masters,143835.35,1967.0
